m/z	YBR059C	YGL021W	YBL009W	YNL020C	YGL180W	YJL095W	YGR188C	YGR262C	YBR274W	YIL035C	YOR061W	YNL298W	YFR014C	YOL016C	YML057W	YLR433C	YKL139W	YPR111W	YDL101C	YKL048C	YBL016W	YDR283C	YJL165C	YLR113W	YOR267C	YKL101W	YJL106W	YPR106W	YCL024W	YDR122W	YLR096W	YOR233W	YCR091W	YKL168C	YLL019C	YHR082C	YGR040W	YPR073C	YNL307C	YOR351C	YOR231W	YPL140C	YDL079C	YKL171W	YNL099C	YJL128C	YPL031C	YDR490C	YOL100W	YDR466W	YIL042C	YNR032W	YDL134C	YDL188C	YDR075W	YPL179W	YBR276C	YGR123C	YML016C	YIL095W	YKL116C	YDL214C	YAL017W	YOL045W	YLL010C	YLR019W	YDL006W	YBL056W	YBR125C	YOR090C	YCR079W	YHR076W	YKL198C	YJR059W	YDL230W	YOR208W	YLR248W	YMR139W	YFL033C	YER129W	YCR008W	YIL113W	YDL047W	YNL032W	YOL113W	YPL026C	YMR216C	YHR030C	YPR054W	YDR477W	YDR523C	YNR031C	YLR362W	YJL187C	YBL088C	YJR066W	YGL179C	YJL164C	YPL203W	YKL166C	YDR247W	YBR097W	YLR240W	YBR028C	YHR135C	YNL154C	YDL025C	YOL128C	YGL059W	YGR203W	YKL161C	YMR291W	YKL126W	YMR104C	YPL141C	YPL150W	YPL236C	YIR026C
394.0537	-0.46854861	0.347189632	0.073592016	0.039780984	-0.372913867	-1.102873502	-0.444502314	-0.022992196	-1.432346721	0.418035327	-0.809854718	-0.027148465	-1.2666512	0.023839746	0.100127058	-1.167477143	-0.745209062	0.579386653	-0.088062042	-0.117385596	-0.150584317	0.242078801	0.28575941	-1.329019289	0.241734658	-0.112574936	2.800987314	-0.272707377	-0.934754152	0.130933527	0.003335458	-0.410511217	0.404131062	0.043144913	-0.973434486	-0.348934656	0.281056837	0.14026609	-0.530104964	0.092706929	0.335850187	-0.654715248	-0.183428095	-1.023896659	-0.56300609	-0.203029884	-0.020348377	-0.093767749	-0.284958929	-0.095697576	-0.552764128	1.846378774	-1.398870569	-1.060551973	0.047775997	-0.071394425	-0.069960435	-0.429491707	-0.431626569	-0.225916801	-0.046276972	-1.395807476	0.038743905	0.812753588	-0.049628004	-0.249721501	0.204576383	-0.706128531	-0.320071266	-0.692232416	-0.221685809	-0.786693818	-0.498268148	-0.451333107	-0.233939527	-0.132388155	0.233903164	0.21600731	-0.113228707	-0.76469542	-0.291343061	0.457603868	-1.197126123	0.122092299	-0.819930003	-0.499308215	-0.367868754	-1.410706279	-1.463521084	-0.771607175	-0.817454869	0.178301908	-0.407038453	-0.009727719	0.31833061	-0.98196234	-0.424290226	-2.168196894	-0.28663	-0.173508003	0.794946154	1.321816918	-0.200574692	-1.002693186	-0.141225832	0.537198442	-0.102527241	0.182456721	0.267796595	-1.020375984	0.004738359	-1.237313195	-0.071630208	-0.903607477	-0.339680776	0.025866311	-0.16955945	-0.651866464
394.2468	-0.042538376	0.56965175	-0.243440156	0.365979293	0.148715888	0.242818095	0.215645121	-0.518203767	-0.285113172	0.423210691	0.061824496	-0.016931586	-0.227905167	0.028247244	0.018488166	0.190903747	0.128386069	0.383665971	0.028673892	-0.142220383	0.386612766	-0.031738642	-0.216784291	-0.024820575	-0.022904671	0.108361911	0.167621457	0.1035992	0.326405872	-0.032923079	-0.004028408	-0.078076863	0.090674429	0.065358171	0.211238126	-0.18960515	0.063998769	-0.138075915	-0.079102	0.04660718	0.057355472	-0.11337203	0.064010482	0.324039011	-0.222876917	0.328850788	-0.040305616	0.148971734	-0.013675922	-0.186733111	0.00585004	0.005279366	0.546448638	0.04412111	-0.031968387	-0.340896106	0.03194145	-0.042437184	-0.058819608	0.278708937	0.347765304	-0.100113344	-0.116703697	0.155020792	0.028099454	-0.053908582	-0.016330429	0.024585491	0.005064663	-0.249298505	-0.178382761	-0.075361881	0.364977351	0.250489578	-0.095149394	-0.237012996	0.137430576	0.023549915	-0.000829301	-0.084054644	0.036927002	0.36810978	-0.210784905	-0.059151129	-0.244129066	0.282824621	-0.796600419	0.440067837	-0.023257209	-0.151878943	-0.202670848	0.257974382	-0.01759264	0.277266508	-0.008149675	-0.500319753	-0.412633939	0.522356463	0.050263234	0.077948237	0.108780999	-0.056983642	0.329436121	0.385367519	0.275842189	-0.021358858	0.692173571	0.368038577	-0.233291317	-0.110462934	0.478593934	-0.414684802	0.140699494	-0.743508893	0.017437916	0.085922693	0.698363042	0.15556925
394.2787	-0.021240848	-0.087389045	-0.350952304	0.153796663	0.109872954	0.223202142	0.290728947	0.365516383	-0.485719769	0.077774055	-0.010170572	0.028234346	-0.180282955	0.023747186	-0.069340894	0.141348039	0.108204767	0.114798122	0.044232813	-0.110855027	0.211413868	-0.008680517	-0.257910587	-0.338854693	-0.142483457	0.079670306	0.079406061	-0.175644889	-0.308627786	0.1798164	-0.556232432	0.168100832	0.123275341	-0.074146614	0.233906152	-0.144161956	0.238557708	-0.173408628	-0.510635858	-0.168109666	0.017607573	-0.340453237	-0.005311443	-0.23919159	-0.058401469	0.238698484	-0.005909191	-0.071018546	-0.12886991	-0.128394404	-0.027965561	0.095087993	0.271039666	-0.128320559	-0.051399352	-0.722288008	0.10583454	-0.713092567	0.045064931	0.460204355	-0.321602708	-0.462337439	-0.4059553	0.085950087	0.059467244	0.150864518	-0.034534003	-0.257048902	-0.258972794	-0.029628985	-0.08772596	-0.015074953	-0.308739698	-0.054550351	-0.351759132	-0.31088524	-0.35898004	0.043202377	0.134552588	-0.614976572	-0.139240429	0.204491147	0.248240965	-0.025232713	-0.36980065	0.112353313	-0.409578811	0.362961485	-0.905944632	0.001385568	-0.160124731	0.261131429	-0.083713346	0.197484886	0.055139293	-0.303392273	-0.520896506	0.413991152	0.116491252	0.066479233	0.062456603	0.038947251	0.000474525	-0.025361827	0.304539159	0.112448397	0.352750306	0.19391217	-0.022979341	-0.088900329	0.31788545	-0.103210356	-0.034114449	-0.337925105	-0.083431081	-0.088444736	-0.021930283	0.096912435
394.9748	-0.039357079	0.040142527	-0.022999233	-0.010723476	0.004615673	-0.075085817	-0.121646886	-0.006410219	-0.076803009	-0.061316941	-0.059893078	-0.051995167	-0.038959677	-0.118491131	0.064162736	-0.013254364	-0.088496161	-0.039318629	-0.071635231	-0.075233029	-0.060293939	-0.252427468	-0.052188612	-0.030668721	-0.072284063	0.070538206	-0.10902011	-0.045408438	0.137654217	0.015868785	-0.051483003	-0.237715117	-0.018370432	0.065435155	-0.036371408	-0.01963663	0.046207254	0.011399733	0.067676549	0.053434461	0.04120333	-0.115889268	-0.184491858	0.002345189	-0.073102438	-0.160847099	-0.034112696	0.03426485	0.031142282	-0.080425417	0.057017239	-0.050483723	-0.128869955	0.116825804	-0.081500237	0.075144675	0.015588566	-0.053409231	0.01858238	-0.05000616	0.020098902	-0.192382236	0.009297675	-0.051837094	-0.044062336	-0.127264473	-0.005481683	-0.067208578	0.113536845	-0.019392853	-0.060432854	-0.051371338	0.123888832	0.043831373	-0.014064177	0.099860236	-0.03312694	0.002807335	-0.151476243	0.03174571	-0.060412045	-0.123506812	-0.008666115	-0.044147118	-0.086981942	0.102325354	-0.023940095	-0.044751261	-0.223280306	0.015057926	0.108688898	-0.070738714	-0.019512286	-0.013890258	0.107742432	-0.127381218	-0.077495363	-0.002276707	0.033469694	-0.053340893	-0.195614548	-0.151561044	-0.127109055	-0.011071673	0.091069547	-0.057378609	0.000725046	-0.003790056	-0.011852009	0.035912844	-0.050830776	-0.105066615	-0.118418352	-0.095092188	-0.014424805	-0.057290854	-0.004733055	0.006069718
395.2479	0.078286711	0.150204093	-0.44013952	0.083982745	-0.08721848	0.064341679	0.04772096	-0.003512326	-0.382195724	-0.066660401	0.002329837	0.117457505	-0.092167636	0.090156789	-0.077816636	-0.028181175	0.155531468	0.005355509	0.079196151	-0.112875834	0.07338107	0.030619498	-0.244773653	-0.146808279	-0.045410487	-0.059451288	0.152335422	0.015079497	-0.091153479	0.042825047	-0.35659363	0.114779425	0.117125825	-0.210389005	-0.019212323	-0.15940775	-0.018207305	-0.245819246	-0.407389253	-0.386204656	-0.024085169	-0.152155147	0.074372979	-0.0141551	-0.169714152	0.176512605	-0.222016857	-0.026452986	-0.176675491	-0.245067351	-0.104664464	-0.097698582	0.086748137	-0.010092955	-0.048784126	-0.350403388	-0.014545506	-0.440046431	0.099203259	0.409801308	-0.148164968	-0.207098083	-0.407713351	0.088836693	-0.106874372	0.152881022	0.101766887	-0.690026609	-0.156589626	0.032489309	-0.032574722	-0.004768637	-0.008905628	-0.132093776	-0.196154048	0.033171073	-0.168487692	-0.0550513	0.208995585	-0.335134975	-0.456932012	0.411355183	0.275237377	0.085253924	-0.262153946	0.067452428	-0.233682191	0.055377539	-0.298186014	-0.027197751	-0.510309135	0.144991308	-0.095401174	0.247574714	0.040819295	-0.412642079	-0.26618928	0.130068591	-0.064130481	0.019000472	1.665053643	0.088899959	0.156140426	-0.287895202	0.282820225	0.035593907	0.065637017	0.084775313	0.114365104	0.000707447	0.11049991	-0.043736618	-0.333578573	-0.183999079	-0.165398919	-0.006858472	-0.08670532	0.226099733
395.2717	0.072375387	-0.145378042	-0.508297384	0.01113988	0.005541325	0.081384865	-0.010956382	0.440514921	-0.415557646	0.016378062	-0.028231459	0.220841846	-0.092681969	0.035558837	-0.01826002	0.054421409	0.093426987	0.038946198	0.028991158	-0.078149152	0.002228684	0.094224509	-0.353067296	-0.177048235	-0.145209304	0.042107723	0.106327457	-0.123454618	-0.146876486	-0.034468153	-0.629211725	0.153933921	-0.064311144	-0.2318588	-0.121768375	-0.040393228	0.02409406	-0.137374829	-0.388896673	-0.3759506	0.036933349	-0.211089022	0.090941949	-0.212244824	-0.123703143	0.109289726	-0.126818011	-0.003055687	-0.149001747	-0.192304192	-0.10359329	-0.012188961	0.239515002	-0.130096488	-0.131756284	-0.712366206	0.131325668	-0.910454621	-0.078069867	0.120116586	-0.061907966	-0.538119009	-0.435630564	0.116543343	-0.031945224	0.063644112	0.090677697	-0.574404703	0.093982912	0.013727421	0.055720417	-0.03314911	0.137842853	-0.196546422	-0.104088945	0.02243235	-0.21679163	0.014667493	0.16181011	-0.241303268	-0.715350647	0.023305819	0.277900616	0.063570907	-0.272609009	-0.036499768	-0.032619728	0.064766875	-1.27011791	-8.53e-05	-0.332287834	0.127451271	-0.01154868	0.107115782	0.085234739	-0.286157203	-0.576560394	0.062266628	0.000865176	0.041195795	0.884331689	0.127070507	-0.00168829	-0.129858221	0.203865878	-0.176008245	0.069653961	0.052876817	0.027156015	-0.107681439	0.130252544	-0.157670935	-0.513521033	-0.076737024	-0.015670755	0.074621872	0.098365842	0.088458119
395.3904	0.16536551	-0.284292944	0.060077759	-0.002001563	-0.319031277	0.191448805	0.1427345	0.022000208	-0.16580255	-0.170942573	0.04194158	-0.154757637	-0.315325785	0.09714891	0.263425005	-0.409521877	0.229424498	-0.383167076	-0.010321104	0.309130717	0.077238919	-0.035852121	-0.149929751	0.155309417	0.113909417	0.380364875	-0.973998718	-0.265672891	-0.115430082	0.124056827	-0.316694482	0.286516063	0.410682157	-0.086487625	-0.23924143	-0.216502753	-0.028145174	-0.179106159	-0.008215749	-0.224991841	0.056943421	-0.307257985	0.82557138	-0.203811484	-0.27961128	0.081662453	0.313463094	-0.009422283	-0.117435337	-0.287141401	0.099382092	1.0107249	-0.541717497	0.096253818	-0.052846107	-0.05237926	0.040645222	-0.18867976	0.185673109	-0.013331003	-0.074935519	-0.161813508	0.044663732	-0.1312602	-0.29166404	0.856489031	-0.039292953	1.366924762	-0.071526243	-0.067606598	-0.366256577	-0.608370799	-0.080105775	-0.133629827	-0.092143856	0.067705611	0.11966071	0.349560399	0.023481968	-0.098036597	0.255086566	-0.019502457	-0.134522549	0.081745222	-0.211125784	0.093537826	-0.18711853	-0.349828111	1.646420106	-0.199357238	-0.251562818	0.106747357	-0.452217232	0.164012538	0.139660244	-0.395773099	-0.153831288	0.116037166	-0.02503865	0.091091486	0.88515438	1.118020604	-0.099744427	-0.114669202	0.091520088	-0.218630918	-0.193387221	-0.143731104	-0.193232449	-0.259614658	0.238193069	-0.293892358	0.763057776	-0.223117921	-0.035647763	-0.034890582	-0.099199221	0.096174838
396.2518	-0.029822236	0.117361427	0.429657488	0.09451809	-0.164360268	-0.1286889	0.204562511	0.043564314	0.150940574	0.892041131	2.134164465	0.138741808	0.253582305	-0.01467582	-0.277896196	0.404812641	0.307381695	0.785361115	-0.085536752	0.105403064	-0.010875257	-0.289997187	0.833781546	-0.428052771	-0.001773234	-0.294187661	-1.074862062	-0.05347767	0.482411075	-0.130358302	-0.137874846	-0.049725659	-0.323745871	-0.369180904	0.194260748	-0.068055309	-0.159907737	-0.265090762	-0.228038995	-0.206791361	-0.203705847	0.597994415	0.081999137	0.300187177	-0.235517232	-0.246667583	0.154541973	-0.136529421	0.153832702	-0.104137596	0.130310413	0.169784259	-0.059937574	0.128571228	-0.30730369	0.300850896	0.094560952	-0.50247996	-0.015567193	-0.099946015	0.40069644	-0.162051052	-0.389022091	0.695966313	-0.284848207	0.382256217	0.126657571	0.093896127	-0.231010175	1.19537447	-0.055633228	0.496353925	0.212118115	0.254027044	-0.005825835	0.081236692	0.444385588	-0.035722805	-0.199615058	-0.268223326	-0.065434958	-0.150133263	0.310278632	0.028700412	-0.154729447	0.054013971	-0.356192031	0.166416262	0.377906197	-0.013216917	0.226870983	0.094977894	-0.194888968	-0.057835332	-0.129633103	0.001164655	-0.139715344	0.663505422	0.91001123	-0.166406769	1.421869882	0.991085728	0.70023666	0.102783217	0.025353292	0.163360553	0.110765167	0.049977253	0.388214169	0.153905114	0.41854028	-0.010409486	2.121375995	0.250921291	-0.389944913	-0.236474995	0.152371285	-0.05766412
396.3931	-0.048123793	-0.241472578	-0.157261511	-0.03428468	-0.57828196	0.255548219	-0.04216858	0.090553588	0.003137023	0.023061406	0.004647739	0.04724038	-0.143400768	0.038838499	0.192146228	-0.423117402	0.330794536	-0.195726358	-0.202101689	0.158207534	-0.194364061	-0.091614423	-0.041711583	0.328742933	0.134563762	-0.011147207	-0.763349714	-0.28550087	-0.210314817	0.054113932	-0.454779324	0.308552662	0.290777652	-0.299808316	-0.281939293	-0.107738283	-0.056651854	-0.104124254	-0.172215098	-0.112328924	-0.170786799	-0.107199208	0.683523501	-0.166044092	0.051627402	0.077684571	0.385283264	-0.411100785	-0.262847102	-0.15702802	-0.054613682	1.058708835	-0.518404342	0.064520738	-0.169778736	-0.150762562	0.043762604	-0.342574077	0.02822552	-0.170787455	-0.401296151	-0.284092502	-0.144475592	-0.14403073	-0.314177779	0.921375198	-0.159169514	1.481046131	-0.309304636	-0.161249382	-0.277199764	-0.597396737	-0.346407539	-0.272435247	-0.331756495	0.275035401	-0.147954457	0.511372999	-0.2123668	-0.313830537	0.282400456	-0.113129205	-0.579520611	0.194621491	-0.151934889	-0.153085429	-0.17869087	-0.46534124	1.730574603	-0.207271917	-0.053742895	-0.173566617	-0.424594482	0.138473712	-0.195745121	-0.470953066	-0.083382987	0.123970818	-0.347205705	-0.155414482	0.81339061	1.142208105	-0.07502269	-0.314881518	-0.012204649	-0.155487607	0.024683438	-0.008753373	-0.124906323	-0.502231637	0.153039122	-0.127515396	1.036050554	-0.087019158	0.086312889	-0.032131776	-0.527404918	0.076415509
396.9681	-0.089797089	0.111171721	-0.043256197	-0.139772645	0.003898202	0.009774866	0.120330047	-0.030392029	-0.041336792	-0.05134752	-0.00581515	0.10845644	-0.014865676	-0.138846515	-0.026893075	0.134913943	-0.16739628	-0.153219842	-0.078501757	0.102920726	-0.050581041	-0.017019844	-0.00516316	0.109447535	-0.009784176	-0.001984478	0.030801364	-0.02433716	0.02776076	-0.088554275	0.042508553	-0.19730633	0.106358805	0.097442642	-0.056783482	0.059343872	-0.047948583	0.065719422	0.003411024	-0.035312396	-0.306338323	0.046087253	-0.20677709	-0.090347463	0.194903454	0.086966999	-0.003793493	-0.295745898	0.01989628	0.288366509	-0.086012337	-0.015328007	0.003680164	-0.025017404	0.116953244	-0.07287789	-0.204318101	-0.005307837	-0.034279891	0.130867734	0.109902018	-0.038924705	0.026943367	-0.232491162	0.076982447	-0.123854423	0.017119299	-0.012899637	-0.058930856	-0.127858433	0.04899166	0.074823939	0.011124282	0.069602374	0.247726402	-0.097740525	-0.003786306	0.015723562	0.108119624	0.120931557	0.143738682	0.210366442	-0.016055764	-0.089275192	0.053489334	-0.171410641	0.123610122	0.045246658	0.361472797	-0.007510652	0.202503953	-0.019576655	0.032272877	0.010453506	-0.284850442	0.247010855	-0.013685118	-0.209434125	-0.1289771	-0.044543831	-0.052141221	0.153048909	-0.010752628	-0.021708642	-0.251072572	-0.151223699	0.117091376	-0.080039334	-0.093113992	0.010571503	-0.070624966	0.013652508	0.493001499	0.053445172	0.013101965	-0.068017871	0.181038916	-0.504883613
397.0214	0.009657058	0.072993753	-0.102805617	0.007920354	-0.028618347	0.08615881	0.255097791	-0.061210268	-0.104039749	0.068253125	0.082453744	0.186796769	-0.04055079	-0.160631058	0.058552898	0.14863005	-0.216227639	-0.085921648	0.009773757	-0.036370114	0.043859387	-0.176277111	-0.007483702	0.090359726	0.06362868	0.06105387	0.081686321	-0.020228158	0.05913629	-0.040616516	-0.030584712	-0.044013704	-0.029999407	0.093129694	-0.122238813	-0.072490134	-0.086153269	0.029816846	0.023845022	-0.018773428	-0.299894819	-0.056192809	-0.064908549	-0.080013924	0.150143263	-0.107632798	-0.083600774	-0.173287299	0.055315532	0.074590577	-0.030873609	0.041266121	0.071961852	-0.091264628	0.028905229	0.039858468	-0.024894793	-0.00081107	0.001138532	0.04067225	0.108678483	-0.07624312	0.056790053	-0.199900373	0.031295365	-0.224924444	-0.012147576	-0.157055947	-0.127166893	-0.164892608	0.001835274	0.118323459	-0.009081483	0.044312667	0.1106452	-0.067498781	-0.027564649	-0.00562984	0.086305652	0.018003254	-0.029416523	0.255685018	0.047183374	-0.132933627	0.144033327	-0.221507476	0.072747484	-0.023094991	0.188269419	0.016128875	0.171307163	0.004318144	-0.019472947	0.029298999	-0.151256004	0.131755611	0.053466893	-0.0360282	-0.152405724	-0.118036205	-0.149377805	0.031842317	-0.079172265	0.002879198	-0.32198345	-0.173487356	0.176120049	0.06548126	-0.049261728	-0.026936472	-0.029758994	0.041072073	0.360013364	0.069322611	-0.052391723	-0.102290112	0.074797004	-0.432451676
397.0753	-0.043994326	0.040762944	0.025913719	-0.097779422	0.040686414	0.043527388	-0.030507707	-0.174503668	0.017482062	-0.029044818	-0.027973008	0.003506685	0.013515772	-0.068801223	-0.039371817	0.053423027	-0.17729093	-0.002413984	-0.12336501	-0.188685279	-0.034898303	-0.070752243	-0.010278419	0.015880101	0.026945147	0.016155686	-0.427880738	-0.033245904	0.014855209	-0.049418892	0.041148852	-0.080272216	-0.253902073	-0.000147375	-0.091209117	0.082082552	-0.018714121	-0.057513286	-0.02456769	0.004179158	0.056850746	-0.090130071	-0.005418397	0.164417423	-0.007885536	-0.588995443	-0.009253599	0.038910545	0.006612764	-0.13716444	-0.053051272	-0.048574288	0.005930615	-0.052144574	-0.008464486	0.052572419	0.077718319	-0.01242547	-0.017540452	0.024228964	0.067879171	-0.00265141	0.030401757	-0.039009589	0.095651721	-0.06833389	0.007347349	-0.145914814	-0.003031766	-0.050535174	-0.084259859	0.001641837	0.131467289	-0.030191604	0.13606881	-0.1027318	-0.05344382	-0.045094551	-0.085328159	-0.041136013	-0.064110002	0.057459249	-0.106817652	-0.080364631	-0.043357254	-0.001670455	-0.140325603	-0.004233568	0.002629597	-0.039156059	0.106140422	-0.068363158	0.038157754	-0.083007432	0.078577734	-0.045531713	0.13147795	-0.157220449	0.030757508	-0.126521741	-0.483462363	-0.465622292	0.026580116	-0.017060553	-0.191512993	0.02801308	0.043159594	-0.037347643	-0.004735476	-0.018841645	-0.046314962	-0.009615262	-0.107321853	0.007044014	0.032335666	0.075611638	0.014726526	-0.322794336
397.1250	0.019813983	0.186761228	0.06297387	-0.039358286	-0.042552735	-0.111852164	-0.070662858	-0.168780242	-0.187232652	0.050256177	-0.030438911	-0.023542359	-0.183588239	-0.214470938	0.034101918	-0.063306249	-0.301198387	0.085971456	-0.053740724	-0.161403434	-0.052223672	0.021350802	0.0202532	-0.129042746	0.032053137	-0.130044322	0.793515767	0.002543943	-0.136481125	0.062309772	-0.017829398	-0.144573548	-0.161965961	0.026137311	-0.137092951	0.11709297	0.001891684	0.093839104	-0.116389832	0.019825561	0.132315621	-0.148302163	0.02810924	-0.155352578	-0.087236038	-0.47591743	-0.025183576	0.00631121	-0.146989328	-0.131621379	-0.03254169	0.441970847	-0.305840906	-0.13805371	0.033831263	0.051463795	-0.015226647	-0.031778914	-0.083739911	0.02094693	0.075204951	-0.18441446	0.052458227	0.13891059	0.18171644	-0.020492016	0.122589065	-0.26852683	-0.126220328	-0.226482308	-0.07421842	-0.034652119	0.029969181	-0.184770818	0.013092352	-0.091665927	0.069166158	0.067571565	-0.116669723	-0.230624183	-0.215043148	0.182145659	-0.291685612	-0.038851645	-0.157282108	0.042527339	-0.013273523	-0.226994042	-0.17570747	-0.228910456	-0.042415588	-0.070055254	0.070263508	0.024576607	0.217541196	-0.151953113	0.029623274	-0.243382575	0.049972168	-0.039218712	-0.072117852	0.080165884	-0.067428925	-0.227618323	-0.190176264	0.059531243	-0.034096803	0.050716654	0.027944072	-0.048338358	-0.112151149	-0.15290836	-0.158180435	-0.077251564	-0.176494222	0.115486816	-0.030846183	-0.108501445
397.2262	0.057133229	0.328485138	0.117751256	0.535875886	0.016677966	-0.057393124	-0.131474937	0.065867749	0.627595432	-0.24396584	-0.344864195	0.177082407	0.161085366	0.130287018	-0.382391153	0.363602092	0.18197841	0.015594921	-0.453537103	-0.186340901	-0.074716031	-0.037363844	-0.267517504	-0.02646298	-0.100664034	-0.058634356	-0.001691956	0.327299745	0.189803395	-0.181446143	0.010168063	-0.038718112	-0.13018875	-0.00174932	-0.335719987	-0.103319357	-0.170314773	0.263197793	-0.084744696	-0.033825917	-0.21158668	-0.020144968	0.119072499	-0.118399162	-0.255298301	-0.37483623	-0.002034257	-0.278056957	-0.066762576	-0.596515087	-0.373868023	0.095384751	-0.003888835	-0.342745596	0.590079266	0.024520956	-0.019215374	-0.146688503	0.033029327	-0.173949918	0.211980463	0.394565384	0.463852635	0.006355306	-0.229711213	-0.044528354	0.118686787	-0.410439262	-0.051314571	-0.035940558	0.057245922	0.771129459	-0.181046545	0.251776905	-0.270474856	-0.223285006	0.809813561	-0.051995471	0.15684519	0.488795165	-0.223242268	0.339250955	0.596093352	-0.032718232	-0.056730118	-0.126856598	-0.516212333	-0.106181944	-0.204191146	-0.12560799	-0.236855564	0.133989452	-0.120796345	0.474925361	0.03935432	-0.571109211	0.113284566	0.1001434	0.009918698	0.574462812	0.160884012	-0.014887769	-0.312038348	-0.019948046	0.757743799	0.00168421	0.058255373	0.184460414	0.075177952	-0.379415315	0.474815426	0.220308127	-0.176657069	-0.737916872	-1.059097302	0.063093864	-0.428240137	-0.313319029
397.9665	-0.251326331	0.093524886	-0.039195336	-0.088500168	-0.022062835	0.103227142	0.158310459	0.027281075	0.021019939	-0.089417949	-0.01301974	0.095950953	-0.004682523	-0.243239809	0.031232271	0.180270621	-0.091062345	-0.206063768	-0.219051635	0.167334199	-0.113107525	0.059262125	-0.020178063	0.055712417	0.065802384	-0.019357648	0.03794705	0.11657208	-0.031158314	-0.089017501	0.01970538	-0.238222382	0.029622516	0.083427393	-0.053163559	-0.04962282	0.109858267	0.07725912	0.003203311	-0.142964976	-0.271212488	-0.036221907	-0.267311767	-0.003919809	0.237167597	-0.06910608	-0.095359725	-0.280497473	0.014455125	0.221824739	-0.094945584	-0.049266198	0.107426358	0.04435989	0.194799575	0.028102014	-0.266415257	0.029991129	0.069206219	0.125411641	0.009799541	0.097040362	-0.056138787	-0.119799749	0.090154767	-0.054459962	0.037319953	0.010383885	-0.119160532	-0.152163118	0.051592895	0.130836759	-0.113146663	0.075181191	0.143016782	-0.040787031	-0.13110761	0.107005906	0.279740364	-0.031840772	0.143575788	0.227583219	-0.064289359	-0.144172665	0.161518289	-0.280627717	0.170632194	0.185354763	0.407436919	-0.001097468	0.106827763	-0.198250922	0.074158143	-0.030420222	-0.394533825	0.188703524	0.107911834	-0.060687186	-0.128210918	-0.102289426	-0.0474023	0.139236052	-0.094530457	-0.081888414	-0.36864484	-0.15335394	0.227906044	-0.287153002	-0.136651781	0.10112636	-0.254547035	0.007392781	0.498508411	0.063926906	-0.026684736	-0.136971621	0.226622733	-0.447399381
398.2294	-0.03779709	0.730808583	-0.221980945	0.238174248	0.083946536	-0.049131436	-0.247140048	-0.369184098	0.595252857	-0.497642592	-0.312280455	0.129260659	0.054250037	0.168506292	-0.050361153	0.246236396	-0.093239175	-0.252234265	-0.301230761	-0.012115168	-0.137929129	-0.077510522	-0.533896078	0.163439041	0.023814385	-0.189140839	0.194628015	0.430179173	0.331544817	-0.042562871	0.030096727	-0.239519513	-0.18293788	0.030036583	-0.070552402	-0.100940375	0.001794398	-0.129579138	0.075538222	-0.004297533	-0.311000165	-0.202795821	-0.065175081	-0.330328844	0.045724913	-0.470446835	0.015515732	-0.138663978	-0.026336634	-0.591961903	-0.099008344	0.096415791	-0.149048326	-0.149165725	0.343860013	-0.116619654	0.160365341	-0.042606098	0.344597493	0.145801202	0.34934801	0.249487837	0.685006794	-0.184948084	0.040085156	-0.091195671	0.217185963	-0.421965724	0.03355148	0.030220627	0.045081179	0.964525407	0.01339886	0.403407708	-0.018621511	-0.210525724	0.844714679	-0.063279226	0.324124231	0.567356314	-0.30296241	0.564598396	0.960144984	-0.177207995	-0.511188592	-0.171386135	-0.707510356	-0.252278858	-0.120232674	-0.252861582	-0.435556111	0.07455092	-0.367756869	0.472813364	-0.239686714	-0.830253724	-0.260008247	-0.004411243	-0.249446105	0.368817267	0.074601474	-0.201540112	-0.263556058	0.203034627	0.614762044	0.242822793	0.019576954	-0.229606023	-0.03837745	-0.260891495	0.328337231	-0.351608447	-0.356652474	-0.972087496	-1.243798892	0.112650813	-0.648176072	-0.23084791
398.9632	-0.058688555	0.141006379	-0.074350927	-0.033721307	-0.014407696	0.027113725	0.045095195	-0.070581312	-0.079117034	-0.127055834	0.011447553	-0.061228726	-0.006328538	-0.143865494	-0.059192235	-0.065307771	-0.119037808	-0.25796833	0.005362857	0.092013856	0.107729779	0.025499343	-0.140775224	0.043154685	0.017493487	0.120349907	0.052498108	-0.085881729	0.059048152	-0.169591163	0.083682862	-0.141819989	0.063938424	0.08957993	-0.12395123	-0.038737389	0.007567442	-0.049508139	-0.081014252	-0.043992934	-0.181481207	-0.064139027	-0.131731445	-0.133036917	0.209623058	0.114586982	-0.106216595	-0.109845639	0.023416921	0.207911204	0.013387749	-0.075338999	-0.036560209	0.0361189	0.024506428	-0.099239559	-0.192477147	-0.021860083	-0.115349153	-0.004099168	0.090930069	-0.062280993	-0.043979191	-0.347307955	-0.088570964	-0.016157489	-0.039221041	0.019536835	-0.083287927	-0.186601746	0.161397664	0.011821584	-0.034662786	0.071052502	0.330265238	-0.125767321	-0.061489581	-0.051935597	0.223655853	0.110715588	0.186911543	0.132936446	-0.03731873	-0.103846104	0.121399977	-0.110998039	0.051356993	0.020424317	0.329748461	-0.035336305	0.106659682	-0.112098098	0.025152435	0.102916558	-0.176024148	0.283945784	0.024193708	-0.310305469	-0.034238659	-0.063359121	0.011240937	0.149228708	-0.116381192	-0.052208335	-0.17864906	-0.142906815	0.073902802	-0.081847388	-0.087783577	0.011937163	-0.004310002	-0.005331801	0.583897213	-0.007787346	0.027662771	-0.107157644	0.146446509	-0.369698765
