id	name	formula	mz	mod	ion
C01083	"alpha,alpha-Trehalose"	C12H22O11	359.1196651	+OH(-)	821
C01083	"alpha,alpha-Trehalose"	C12H22O11	360.1229019	[+1]+OH(-)	822
C01083	"alpha,alpha-Trehalose"	C12H22O11	363.088619	.H/Na-H(+)	832
C01083	"alpha,alpha-Trehalose"	C12H22O11	379.0665225	.H/K-H(+)	870
C01083	"alpha,alpha-Trehalose"	C12H22O11	477.0346074	.H2PO4K-H(+)	1081
C01083	"alpha,alpha-Trehalose"	C12H22O11	514.9917449	.HPO4K2-H(+)	1152
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	117.0546859	-CO2-H(+)	98
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	143.0343577	-H2O-H(+)	166
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	161.0457211	-H(+)	222
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	162.0484435	[+1]-H(+)	225
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	179.0568334	+OH(-)	276
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	180.0600392	[+1]+OH(-)	281
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	199.0017807	.H/K-H(+)	338
C01088	"(R)-3,3-Dimethylmalate"	C6H10O5	296.9729444	.H2PO4K-H(+)	622
C01089	(R)-3-Hydroxybutanoate	C4H8O3	59.05034982	-CO2-H(+)	5
C01089	(R)-3-Hydroxybutanoate	C4H8O3	85.03008004	-H2O-H(+)	31
C01089	(R)-3-Hydroxybutanoate	C4H8O3	103.0395321	-H(+)	64
C01089	(R)-3-Hydroxybutanoate	C4H8O3	104.0430552	[+1]-H(+)	66
C01089	(R)-3-Hydroxybutanoate	C4H8O3	276.9325812	.HPO4K2-H(+)	537
C01092	8-Amino-7-oxononanoate	C9H17NO3	186.1143761	-H(+)	296
C01092	8-Amino-7-oxononanoate	C9H17NO3	322.0457397	.H2PO4K-H(+)	704
C01094	D-Fructose 1-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C01094	D-Fructose 1-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C01094	D-Fructose 1-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C01094	D-Fructose 1-phosphate	C6H13O9P	259.0226222	-H(+)	497
C01094	D-Fructose 1-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C01094	D-Fructose 1-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C01094	D-Fructose 1-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C01096	Sorbitol 6-phosphate	C6H15O9P	396.9681004	.H2PO4K-H(+)	919
C01096	Sorbitol 6-phosphate	C6H15O9P	434.9309347	.HPO4K2-H(+)	994
C01097	D-Tagatose 6-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C01097	D-Tagatose 6-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C01097	D-Tagatose 6-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C01097	D-Tagatose 6-phosphate	C6H13O9P	259.0226222	-H(+)	497
C01097	D-Tagatose 6-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C01097	D-Tagatose 6-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C01097	D-Tagatose 6-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C01099	L-Fuculose 1-phosphate	C6H13O8P	265.0123873	.H/Na-H(+)	503
C01099	L-Fuculose 1-phosphate	C6H13O8P	280.9858558	.H/K-H(+)	555
C01099	L-Fuculose 1-phosphate	C6H13O8P	416.9147155	.HPO4K2-H(+)	961
C01101	L-Ribulose 5-phosphate	C5H11O8P	149.0446998	-H3PO4-H(+)	183
C01101	L-Ribulose 5-phosphate	C5H11O8P	229.0131522	-H(+)	414
C01101	L-Ribulose 5-phosphate	C5H11O8P	266.9598857	.H2/Ca-H(+)	510
C01102	O-Phospho-L-homoserine	C4H10NO6P	118.0504409	-H3PO4-H(+)	100
C01102	O-Phospho-L-homoserine	C4H10NO6P	118.0504409	-HPO3-H(+)	100
C01102	O-Phospho-L-homoserine	C4H10NO6P	198.0169659	-H(+)	334
C01102	O-Phospho-L-homoserine	C4H10NO6P	216.0321846	+OH(-)	383
C01103	Orotidine 5'-phosphate	C10H13N2O11P	287.0515392	-H3PO4-H(+)	591
C01103	Orotidine 5'-phosphate	C10H13N2O11P	323.0288599	-CO2-H(+)	707
C01103	Orotidine 5'-phosphate	C10H13N2O11P	367.0206593	-H(+)	840
C01107	(R)-5-Phosphomevalonate	C6H13O7P	346.9930084	.H2PO4Na-H(+)	788
C01107	(R)-5-Phosphomevalonate	C6H13O7P	444.9717758	.(H2PO4)2NaH-H(+)	1017
C01112	D-Arabinose 5-phosphate	C5H11O8P	149.0446998	-H3PO4-H(+)	183
C01112	D-Arabinose 5-phosphate	C5H11O8P	229.0131522	-H(+)	414
C01112	D-Arabinose 5-phosphate	C5H11O8P	266.9598857	.H2/Ca-H(+)	510
C01113	D-Galactose 6-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C01113	D-Galactose 6-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C01113	D-Galactose 6-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C01113	D-Galactose 6-phosphate	C6H13O9P	259.0226222	-H(+)	497
C01113	D-Galactose 6-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C01113	D-Galactose 6-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C01113	D-Galactose 6-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C01114	"L-Arabinono-1,4-lactone"	C5H8O5	103.0395321	-CO2-H(+)	64
C01114	"L-Arabinono-1,4-lactone"	C5H8O5	129.0194152	-H2O-H(+)	130
C01114	"L-Arabinono-1,4-lactone"	C5H8O5	147.0291756	-H(+)	178
C01114	"L-Arabinono-1,4-lactone"	C5H8O5	184.9855709	.H/K-H(+)	292
C01115	"L-Galactono-1,4-lactone"	C6H10O6	159.0293637	-H2O-H(+)	216
C01115	"L-Galactono-1,4-lactone"	C6H10O6	177.0404735	-H(+)	272
C01115	"L-Galactono-1,4-lactone"	C6H10O6	195.0516458	+OH(-)	328
C01115	"L-Galactono-1,4-lactone"	C6H10O6	394.974812	.(H2PO4)2NaH-H(+)	913
C01118	O-Succinyl-L-homoserine	C8H13NO6	236.078277	+OH(-)	427
C01121	Streptidine 6-phosphate	C8H19N6O7P	461.0568337	.H2PO4Na-H(+)	1047
C01121	Streptidine 6-phosphate	C8H19N6O7P	477.0346074	.H2PO4K-H(+)	1081
C01121	Streptidine 6-phosphate	C8H19N6O7P	514.9917449	.HPO4K2-H(+)	1152
C01121	Streptidine 6-phosphate	C8H19N6O7P	559.0298553	.(H2PO4)2NaH-H(+)	1219
C01121	Streptidine 6-phosphate	C8H19N6O7P	575.003194	.(H2PO4)2KH-H(+)	1251
C01121	Streptidine 6-phosphate	C8H19N6O7P	612.9591797	.(H2PO4K)2-H(+)	1319
C01123	(-)-trans-Isopiperitenol	C10H16O	169.1232717	+OH(-)	243
C01123	(-)-trans-Isopiperitenol	C10H16O	189.0601868	.H2/Ca-H(+)	309
C01123	(-)-trans-Isopiperitenol	C10H16O	189.0733615	.H/K-H(+)	310
C01123	(-)-trans-Isopiperitenol	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C01123	(-)-trans-Isopiperitenol	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C01126	"2-trans,6-trans-Farnesol"	C15H26O	239.2028024	+OH(-)	438
C01126	"2-trans,6-trans-Farnesol"	C15H26O	240.207178	[+1]+OH(-)	440
C01127	4-Hydroxy-2-oxoglutarate	C5H6O6	276.9325812	.(NaCl)2-H(+)	537
C01131	L-Rhamnulose 1-phosphate	C6H13O8P	265.0123873	.H/Na-H(+)	503
C01131	L-Rhamnulose 1-phosphate	C6H13O8P	280.9858558	.H/K-H(+)	555
C01131	L-Rhamnulose 1-phosphate	C6H13O8P	416.9147155	.HPO4K2-H(+)	961
C01132	N-Acetyl-D-galactosamine	C8H15NO6	202.0716036	-H2O-H(+)	349
C01132	N-Acetyl-D-galactosamine	C8H15NO6	220.0830615	-H(+)	395
C01132	N-Acetyl-D-galactosamine	C8H15NO6	258.0367496	.H/K-H(+)	495
C01134	Pantetheine 4'-phosphate	C11H23N2O7PS	379.0665225	.H/Na-H(+)	870
C01137	S-Adenosylmethioninamine	C14H23N6O3S	354.1546992	-H(+)	807
C01142	"(3S)-3,6-Diaminohexanoate"	C6H14N2O2	145.098264	-H(+)	175
C01142	"(3S)-3,6-Diaminohexanoate"	C6H14N2O2	146.0977762	[+1]-H(+)	177
C01143	(R)-5-Diphosphomevalonate	C6H14O10P2	325.0097335	+OH(-)	713
C01149	4-Trimethylammoniobutanal	C7H16NO	245.0268607	.(NaCl)2-H(+)	453
C01149	4-Trimethylammoniobutanal	C7H16NO	303.0023215	.HPO4K2-H(+)	646
C01152	N(pi)-Methyl-L-histidine	C7H11N3O2	310.0155416	.HPO4Na2-H(+)	670
C01168	Pseudouridine 5'-phosphate	C9H13N2O9P	243.0606757	-H3PO4-H(+)	447
C01168	Pseudouridine 5'-phosphate	C9H13N2O9P	323.0288599	-H(+)	707
C01168	Pseudouridine 5'-phosphate	C9H13N2O9P	341.0312217	+OH(-)	768
C01170	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	606.0735076	-H(+)	1306
C01170	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	607.0775058	[+1]-H(+)	1307
C01170	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	624.0883808	+OH(-)	1332
C01170	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	644.0331643	.H/K-H(+)	1364
C01170	UDP-N-acetyl-D-mannosamine	C17H27N3O17P2	741.9974298	.H2PO4K-H(+)	1484
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	259.0226222	-H(+)	497
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C01172	beta-D-Glucose 6-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C01176	17alpha-Hydroxyprogesterone	C21H30O3	347.2145604	+OH(-)	791
C01176	17alpha-Hydroxyprogesterone	C21H30O3	449.1728917	.H2PO4Na-H(+)	1024
C01177	Inositol 1-phosphate	C6H13O9P	179.0568334	-H3PO4-H(+)	276
C01177	Inositol 1-phosphate	C6H13O9P	179.0568334	-HPO3-H(+)	276
C01177	Inositol 1-phosphate	C6H13O9P	215.0325851	-CO2-H(+)	379
C01177	Inositol 1-phosphate	C6H13O9P	259.0226222	-H(+)	497
C01177	Inositol 1-phosphate	C6H13O9P	296.9729444	.H2/Ca-H(+)	622
C01177	Inositol 1-phosphate	C6H13O9P	296.9729444	.H/K-H(+)	622
C01177	Inositol 1-phosphate	C6H13O9P	316.9795587	.NaCl-H(+)	698
C01179	3-(4-Hydroxyphenyl)pyruvate	C9H8O4	396.9681004	.(H2PO4)2NaH-H(+)	919
C01179	3-(4-Hydroxyphenyl)pyruvate	C9H8O4	450.906519	.(H2PO4K)2-H(+)	1028
C01181	4-Trimethylammoniobutanoate	C7H16NO2	287.0515392	.HPO4Na2-H(+)	591
C01186	"(3S,5S)-3,5-Diaminohexanoate"	C6H14N2O2	145.098264	-H(+)	175
C01186	"(3S,5S)-3,5-Diaminohexanoate"	C6H14N2O2	146.0977762	[+1]-H(+)	177
C01197	Caffeate	C9H8O4	396.9681004	.(H2PO4)2NaH-H(+)	919
C01197	Caffeate	C9H8O4	450.906519	.(H2PO4K)2-H(+)	1028
C01198	3-(2-Hydroxyphenyl)propanoate	C9H10O3	148.0283816	-NH3-H(+)	181
C01198	3-(2-Hydroxyphenyl)propanoate	C9H10O3	398.9631865	.(H2PO4)2KH-H(+)	926
C01207	"3-(3,4-Dihydroxyphenyl)lactate"	C9H10O5	338.9893513	.HPO4Na2-H(+)	758
C01216	2-Dehydro-3-deoxy-D-galactonate	C6H10O6	159.0293637	-H2O-H(+)	216
C01216	2-Dehydro-3-deoxy-D-galactonate	C6H10O6	177.0404735	-H(+)	272
C01216	2-Dehydro-3-deoxy-D-galactonate	C6H10O6	195.0516458	+OH(-)	328
C01216	2-Dehydro-3-deoxy-D-galactonate	C6H10O6	394.974812	.(H2PO4)2NaH-H(+)	913
C01218	6-Phospho-2-dehydro-D-gluconate	C6H11O10P	229.0131522	-CO2-H(+)	414
C01218	6-Phospho-2-dehydro-D-gluconate	C6H11O10P	273.0037787	-H(+)	531
C01218	6-Phospho-2-dehydro-D-gluconate	C6H11O10P	274.0094433	[+1]-H(+)	533
C01218	6-Phospho-2-dehydro-D-gluconate	C6H11O10P	294.9833275	.H/Na-H(+)	614
C01218	6-Phospho-2-dehydro-D-gluconate	C6H11O10P	310.9609684	.H/K-H(+)	676
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	259.0226222	-H3PO4-H(+)	497
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	259.0226222	-HPO3-H(+)	497
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	338.9893513	-H(+)	758
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	339.9937751	[+1]-H(+)	762
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	360.9715779	.H/Na-H(+)	824
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	376.9447058	.H/K-H(+)	865
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	458.9410844	.H2PO4Na-H(+)	1042
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	474.9159465	.H2PO4K-H(+)	1076
C01220	"1D-myo-Inositol 1,4-bisphosphate"	C6H14O12P2	512.8717986	.HPO4K2-H(+)	1148
C01221	Dihydrostreptomycin 6-phosphate	C21H42N7O15P	782.1948308	.H2PO4Na-H(+)	1528
C01222	GDP-4-dehydro-6-deoxy-D-mannose	C16H23N5O15P2	604.0660547	+OH(-)	1301
C01226	12-OPDA	C18H28O3	291.2012215	-H(+)	600
C01226	12-OPDA	C18H28O3	292.2046431	[+1]-H(+)	601
C01227	Dehydroepiandrosterone	C19H28O2	306.2152924	[+1]+OH(-)	652
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	259.0226222	-H3PO4-H(+)	497
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	259.0226222	-HPO3-H(+)	497
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	338.9893513	-H(+)	758
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	339.9937751	[+1]-H(+)	762
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	360.9715779	.H/Na-H(+)	824
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	376.9447058	.H/K-H(+)	865
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	458.9410844	.H2PO4Na-H(+)	1042
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	474.9159465	.H2PO4K-H(+)	1076
C01231	"alpha-D-Glucose 1,6-bisphosphate"	C6H14O12P2	512.8717986	.HPO4K2-H(+)	1148
C01233	sn-glycero-3-Phosphoethanolamine	C5H14NO6P	214.0479381	-H(+)	375
C01233	sn-glycero-3-Phosphoethanolamine	C5H14NO6P	251.9961652	.H2/Ca-H(+)	463
C01234	1-Aminocyclopropane-1-carboxylate	C4H7NO2	118.0504409	+OH(-)	100
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	323.0977086	-H2O-H(+)	708
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	341.1088246	-H(+)	770
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	342.1127084	[+1]-H(+)	773
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	359.1196651	+OH(-)	821
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	360.1229019	[+1]+OH(-)	822
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	363.088619	.H/Na-H(+)	832
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	379.0665225	.H/K-H(+)	870
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	477.0346074	.H2PO4K-H(+)	1081
C01235	alpha-D-Galactosyl-(1->3)-1D-myo-inositol	C12H22O11	514.9917449	.HPO4K2-H(+)	1152
C01243	"1D-myo-Inositol 1,3,4-trisphosphate"	C6H15O15P3	338.9893513	-H3PO4-H(+)	758
C01243	"1D-myo-Inositol 1,3,4-trisphosphate"	C6H15O15P3	418.9592104	-H(+)	969
C01243	"1D-myo-Inositol 1,3,4-trisphosphate"	C6H15O15P3	554.8889367	.H2PO4K-H(+)	1216
C01245	"D-myo-Inositol 1,4,5-trisphosphate"	C6H15O15P3	338.9893513	-H3PO4-H(+)	758
C01245	"D-myo-Inositol 1,4,5-trisphosphate"	C6H15O15P3	418.9592104	-H(+)	969
C01245	"D-myo-Inositol 1,4,5-trisphosphate"	C6H15O15P3	554.8889367	.H2PO4K-H(+)	1216
C01249	"7,8-Dihydro-7,8-dihydroxykynurenate"	C10H9NO5	244.0181709	.H/Na-H(+)	450
C01251	"(R)-2-Hydroxybutane-1,2,4-tricarboxylate"	C7H10O7	161.0457211	-CO2-H(+)	222
C01251	"(R)-2-Hydroxybutane-1,2,4-tricarboxylate"	C7H10O7	187.024216	-H2O-H(+)	298
C01251	"(R)-2-Hydroxybutane-1,2,4-tricarboxylate"	C7H10O7	205.0360138	-H(+)	358
C01251	"(R)-2-Hydroxybutane-1,2,4-tricarboxylate"	C7H10O7	206.038598	[+1]-H(+)	361
C01252	"4-(2-Aminophenyl)-2,4-dioxobutanoate"	C10H9NO4	228.0294055	.H/Na-H(+)	411
C01262	beta-Alanyl-N(pi)-methyl-L-histidine	C10H16N4O3	479.0317269	.(H2PO4Na)2-H(+)	1085
C01267	3-(Imidazol-4-yl)-2-oxopropyl phosphate	C6H9N2O5P	237.0287454	+OH(-)	430
C01267	3-(Imidazol-4-yl)-2-oxopropyl phosphate	C6H9N2O5P	436.9524332	.(H2PO4)2NaH-H(+)	1000
C01267	3-(Imidazol-4-yl)-2-oxopropyl phosphate	C6H9N2O5P	458.9410844	.(H2PO4Na)2-H(+)	1042
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	C9H15N4O9P	488.99063	.H2PO4K-H(+)	1106
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	C9H15N4O9P	586.9573094	.(H2PO4)2KH-H(+)	1274
C01268	5-Amino-6-(5'-phosphoribosylamino)uracil	C9H15N4O9P	624.9133542	.(H2PO4K)2-H(+)	1335
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H13O10P	341.0312217	+OH(-)	768
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H13O10P	360.9715779	.H/K-H(+)	824
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H13O10P	380.977304	.NaCl-H(+)	874
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H13O10P	442.973274	.H2PO4Na-H(+)	1013
C01269	5-O-(1-Carboxyvinyl)-3-phosphoshikimate	C10H13O10P	458.9410844	.H2PO4K-H(+)	1042
C01270	3-Hydroxy-2-methylpyridine-5-carboxylate	C7H7NO3	108.0442881	-CO2-H(+)	70
C01270	3-Hydroxy-2-methylpyridine-5-carboxylate	C7H7NO3	170.0454597	+OH(-)	245
C01270	3-Hydroxy-2-methylpyridine-5-carboxylate	C7H7NO3	174.0163589	.H/Na-H(+)	258
C01270	3-Hydroxy-2-methylpyridine-5-carboxylate	C7H7NO3	267.955798	.(NaCl)2-H(+)	516
C01273	"2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate"	C12H10O4	235.0656994	+OH(-)	425
C01283	1-Amino-1-deoxy-scyllo-inositol 4-phosphate	C6H14NO8P	214.0479381	-CO2-H(+)	375
C01283	1-Amino-1-deoxy-scyllo-inositol 4-phosphate	C6H14NO8P	258.0367496	-H(+)	495
C01283	1-Amino-1-deoxy-scyllo-inositol 4-phosphate	C6H14NO8P	295.9869459	.H2/Ca-H(+)	617
C01284	"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate"	C6H17O21P5	850.760546	.(H2PO4K)2-H(+)	1611
C01294	1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate	C7H16N3O8P	322.0457397	.H/Na-H(+)	704
C01294	1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate	C7H16N3O8P	442.0035717	.HPO4Na2-H(+)	1011
C01294	1-Guanidino-1-deoxy-scyllo-inositol 4-phosphate	C7H16N3O8P	539.9715604	.(H2PO4Na)2-H(+)	1193
C01301	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al"	C27H46O4	455.3184337	.H/Na-H(+)	1036
C01301	"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al"	C27H46O4	569.2749907	.H2PO4K-H(+)	1238
C01346	dUDP	C9H14N2O11P2	405.0151277	+OH(-)	940
C01346	dUDP	C9H14N2O11P2	506.9650835	.H2PO4Na-H(+)	1139
C01346	dUDP	C9H14N2O11P2	604.9317055	.(H2PO4)2NaH-H(+)	1304
C01353	Carbonic acid	H2CO3	60.99324643	-H(+)	12
C01353	Carbonic acid	H2CO3	180.9520224	.H2PO4Na-H(+)	282
C01353	Carbonic acid	H2CO3	196.9269098	.H2PO4K-H(+)	332
C01353	Carbonic acid	H2CO3	234.8829638	.HPO4K2-H(+)	424
C01367	3'-AMP	C10H14N5O7P	346.055867	-H(+)	786
C01367	3'-AMP	C10H14N5O7P	347.0574508	[+1]-H(+)	790
C01367	3'-AMP	C10H14N5O7P	364.0663278	+OH(-)	834
C01367	3'-AMP	C10H14N5O7P	384.0123996	.H/K-H(+)	885
C01367	3'-AMP	C10H14N5O7P	481.9808158	.H2PO4K-H(+)	1094
C01368	3'-UMP	C9H13N2O9P	243.0606757	-H3PO4-H(+)	447
C01368	3'-UMP	C9H13N2O9P	323.0288599	-H(+)	707
C01368	3'-UMP	C9H13N2O9P	341.0312217	+OH(-)	768
C01380	Ethylene glycol	C2H6O2	180.9888524	.H2PO4Na-H(+)	283
C01380	Ethylene glycol	C2H6O2	300.9466684	.(H2PO4Na)2-H(+)	639
C01384	Maleic acid	C4H4O4	71.01442679	-CO2-H(+)	18
C01384	Maleic acid	C4H4O4	133.0135891	+OH(-)	141
C01384	Maleic acid	C4H4O4	134.0180208	[+1]+OH(-)	145
C01401	Alanine	C3H7NO2	71.01442679	-NH3-H(+)	18
C01401	Alanine	C3H7NO2	88.04082563	-H(+)	36
C01412	Butanal	C4H8O	288.9873615	.(H2PO4)2NaH-H(+)	595
C01414	Casbene	C20H32	293.2224611	.H/Na-H(+)	608
C01416	Cocaine	C17H21NO4	324.1205813	.H/Na-H(+)	710
C01419	Cys-Gly	C5H10N2O3S	394.974812	.(H2PO4)2NaH-H(+)	913
C01433	Loganin	C17H26O10	607.0775058	.(H2PO4)2NaH-H(+)	1307
C01451	Salicin	C13H18O7	307.0777189	.H/Na-H(+)	655
C01454	Toluate	C8H8O2	135.0475963	-H(+)	152
C01456	Tropate	C9H10O3	148.0283816	-NH3-H(+)	181
C01456	Tropate	C9H10O3	398.9631865	.(H2PO4)2KH-H(+)	926
C01457	Tylosin	C46H77NO17	950.4869955	+Cl(-)	1683
C01457	Tylosin	C46H77NO17	951.4903852	[+1]+Cl(-)	1684
C01487	D-Allose	C6H12O6	161.0457211	-H2O-H(+)	222
C01487	D-Allose	C6H12O6	179.0568334	-H(+)	276
C01487	D-Allose	C6H12O6	180.0600392	[+1]-H(+)	281
C01494	Ferulate	C10H10O4	193.0524802	-H(+)	322
C01494	Ferulate	C10H10O4	211.0605566	+OH(-)	371
C01494	Ferulate	C10H10O4	215.0325851	.H/Na-H(+)	379
C01499	Geranial	C10H16O	169.1232717	+OH(-)	243
C01499	Geranial	C10H16O	189.0601868	.H2/Ca-H(+)	309
C01499	Geranial	C10H16O	189.0733615	.H/K-H(+)	310
C01499	Geranial	C10H16O	293.0540086	.HPO4Na2-H(+)	606
C01499	Geranial	C10H16O	385.0201397	.(H2PO4)2KH-H(+)	890
C01500	Geraniol	C10H18O	171.1385071	+OH(-)	252
C01500	Geraniol	C10H18O	172.1421399	[+1]+OH(-)	254
C01508	L-Lyxose	C5H10O5	131.0343306	-H2O-H(+)	136
C01508	L-Lyxose	C5H10O5	149.0446998	-H(+)	183
C01508	L-Lyxose	C5H10O5	150.0495658	[+1]-H(+)	185
C01508	L-Lyxose	C5H10O5	187.0014588	.H/K-H(+)	297
C01512	Loganate	C16H24O10	593.06595	.(H2PO4)2NaH-H(+)	1287
C01514	Luteolin	C15H10O6	458.9410844	.HPO4K2-H(+)	1042
C01527	Scopolin	C16H18O9	593.0065964	.(H2PO4Na)2-H(+)	1286
C01530	Octadecanoic acid	C18H36O2	305.2472817	.H/Na-H(+)	650
C01530	Octadecanoic acid	C18H36O2	321.2122088	.H2/Ca-H(+)	703
C01557	Bergapten	C12H8O4	215.0325851	-H(+)	379
C01557	Bergapten	C12H8O4	334.9966194	.H2PO4Na-H(+)	742
C01563	Carbamate	CH3NO2	233.8848949	.(NaCl)3-H(+)	421
C01571	Decanoic acid	C10H20O2	171.1385071	-H(+)	252
C01571	Decanoic acid	C10H20O2	172.1421399	[+1]-H(+)	254
C01571	Decanoic acid	C10H20O2	405.0453149	.(H2PO4)2KH-H(+)	941
C01575	Ephedrine	C10H15NO	182.1185863	+OH(-)	285
C01575	Ephedrine	C10H15NO	202.0525579	.H2/Ca-H(+)	348
C01595	Linoleate	C18H32O2	279.233774	-H(+)	550
C01595	Linoleate	C18H32O2	280.2365916	[+1]-H(+)	552
C01595	Linoleate	C18H32O2	297.2445461	+OH(-)	624
C01595	Linoleate	C18H32O2	298.2478242	[+1]+OH(-)	628
C01595	Linoleate	C18H32O2	301.2174319	.H/Na-H(+)	642
C01596	Maleamate	C4H5NO3	132.0299262	+OH(-)	139
C01596	Maleamate	C4H5NO3	133.0346536	[+1]+OH(-)	142
C01598	Melatonin	C13H16N2O2	253.0912845	.H/Na-H(+)	468
C01606	Phthalate	C8H6O4	121.030004	-CO2-H(+)	106
C01606	Phthalate	C8H6O4	166.0226158	[+1]-H(+)	236
C01606	Phthalate	C8H6O4	187.0014588	.H/Na-H(+)	297
C01606	Phthalate	C8H6O4	202.976148	.H/K-H(+)	350
C01606	Phthalate	C8H6O4	338.9023483	.HPO4K2-H(+)	757
C01613	Stachyose	C24H42O21	683.2224187	+OH(-)	1422
C01617	Taxifolin	C15H12O7	321.065228	+OH(-)	702
C01617	Taxifolin	C15H12O7	340.9994673	.H2/Ca-H(+)	767
C01672	Cadaverine	C5H14N2	217.0273471	.(NaCl)2-H(+)	387
C01672	Cadaverine	C5H14N2	341.0312217	.(H2PO4Na)2-H(+)	768
C01673	Calcitriol	C27H44O3	437.3024435	.H/Na-H(+)	1002
C01680	D-Fuconate	C6H12O6	161.0457211	-H2O-H(+)	222
